ESNTL_ID,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,FCLTY_ROAD_NM_ADDR,LNM_ADDR
KCOWRPO23N000003962,자연_공원,명성공원,서울,광진구,,서울 광진구 구의동 249-25
KCOWRPO23N000004133,자연_공원,화랑공원,서울,강동구,,서울 강동구 천호동 431-2
KCOWRPO23N000004149,자연_공원,달님공원,서울,강동구,서울특별시 강동구 양재대로112길 52,서울 강동구 길동 405-21
KCOWRPO23N000004206,자연_공원,안말공원,서울,강동구,서울특별시 강동구 풍성로45길 11,서울 강동구 성내동 512
KCOWRPO23N000004222,자연_공원,샘터공원,서울,강동구,,서울 강동구 고덕동 287
KCOWRPO23N000004361,자연_공원,공덕역어린이공원,서울,마포구,,서울 마포구 공덕동 467-1
KCOWRPO23N000004362,자연_공원,큰더기어린이공원,서울,마포구,,서울 마포구 공덕동 470-1
KCOWRPO23N000004363,자연_공원,노고산공원,서울,마포구,서울특별시 마포구 백범로 35,서울 마포구 신수동 1-1
KCOWRPO23N000004365,자연_공원,쌍룡산공원,서울,마포구,,서울 마포구 아현동 768
KCOWRPO23N000004370,자연_공원,매봉산공원,서울,마포구,,서울 마포구 상암동 1631
KCOWRPO23N000004371,자연_공원,상암공원,서울,마포구,,서울 마포구 상암동 1761
KCOWRPO23N000004442,자연_공원,성사천어린이공원,서울,마포구,,서울 마포구 성산동 199-11
KCOWRPO23N000004443,자연_공원,쌍둥이어린이공원,서울,마포구,,서울 마포구 성산동 200-335
KCOWRPO23N000004445,자연_공원,성황당어린이공원,서울,마포구,,서울 마포구 성산동 147-5
KCOWRPO23N000004446,자연_공원,성메어린이공원,서울,마포구,서울특별시 마포구 모래내로9길 6,서울 마포구 성산동 667
KCOWRPO23N000004447,자연_공원,외주목어린이공원,서울,마포구,서울특별시 마포구 성산로4길 42,서울 마포구 성산동 587-4
KCOWRPO23N000004448,자연_공원,뒤뜰어린이공원,서울,마포구,,서울 마포구 성산동 588-8
KCOWRPO23N000004452,자연_공원,망원새싹어린이공원,서울,마포구,서울특별시 마포구 방울내로 31,서울 마포구 망원동 509
KCOWRPO23N000004457,자연_공원,합정어린이공원,서울,마포구,,서울 마포구 서교동 489
KCOWRPO23N000004463,자연_공원,창전어린이공원,서울,마포구,서울특별시 마포구 서강로 95,서울 마포구 창전동 437
KCOWRPO23N000004464,자연_공원,현석어린이공원,서울,마포구,,서울 마포구 현석동 1-5
KCOWRPO23N000004465,자연_공원,대흥어린이공원,서울,마포구,서울특별시 마포구 독막로 266,서울 마포구 대흥동 660
KCOWRPO23N000004469,자연_공원,상수나루소공원,서울,마포구,,서울 마포구 상수동 402-2
KCOWRPO23N000004470,자연_공원,복자기소공원,서울,마포구,,서울 마포구 신수동 460
KCOWRPO23N000004471,자연_공원,대흥소공원,서울,마포구,,서울 마포구 대흥동 804-4
KCOWRPO23N000004474,자연_공원,아현초록소공원,서울,마포구,,서울 마포구 아현동 776
KCOWRPO23N000004475,자연_공원,아현새싹소공원,서울,마포구,,서울 마포구 아현동 786
KCOWRPO23N000004476,자연_공원,단풍소공원,서울,마포구,,서울 마포구 공덕동 470-3
KCOWRPO23N000004477,자연_공원,만리재소공원,서울,마포구,,서울 마포구 신공덕동 176
KCOWRPO23N000004478,자연_공원,공덕소공원,서울,마포구,,서울 마포구 공덕동 475-1
KCOWRPO23N000004479,자연_공원,신수어린이공원,서울,마포구,,서울 마포구 신수동 462-1
KCOWRPO23N000004480,자연_공원,광흥창어린이공원,서울,마포구,,서울 마포구 창전동 449-1
KCOWRPO23N000004481,자연_공원,망원어린이공원,서울,마포구,,서울 마포구 망원동 521-1
KCOWRPO23N000004482,자연_공원,애오개어린이공원,서울,마포구,서울특별시 마포구 마포대로 246,서울 마포구 아현동 802
KCOWRPO23N000004483,자연_공원,토정어린이공원,서울,마포구,,서울 마포구 용강동 508-3
KCOWRPO23N000004484,자연_공원,쌍룡산어린이공원,서울,마포구,,서울 마포구 아현동 769
KCOWRPO23N000004485,자연_공원,애오개도담어린이공원,서울,마포구,서울특별시 마포구 마포대로24길 16,서울 마포구 아현동 800
KCOWRPO23N000004486,자연_공원,산딸나무어린이공원,서울,마포구,서울특별시 마포구 월드컵북로 501,서울 마포구 상암동 1752
KCOWRPO23N000004487,자연_공원,산수유어린이공원,서울,마포구,,서울 마포구 상암동 1744
KCOWRPO23N000004489,자연_공원,귀리어린이공원,서울,마포구,서울특별시 마포구 상암산로1길 92,서울 마포구 상암동 1660
KCOWRPO23N000004490,자연_공원,물치어린이공원,서울,마포구,서울특별시 마포구 상암산로1길 24,서울 마포구 상암동 1655
KCOWRPO23N000004491,자연_공원,부엉바위어린이공원,서울,마포구,,서울 마포구 상암동 1636
KCOWRPO23N000004492,자연_공원,휴암어린이공원,서울,마포구,,서울 마포구 상암동 14-5
KCOWRPO23N000004493,자연_공원,새누리어린이공원,서울,마포구,,서울 마포구 상암동 1619
KCOWRPO23N000004496,자연_공원,중동어린이공원,서울,마포구,,서울 마포구 중동 228
KCOWRPO23N000004505,자연_공원,외국인묘지공원,서울,마포구,서울특별시 마포구 양화진길 46,서울 마포구 합정동 142-1
KCOWRPO23N000004506,자연_공원,양화진역사공원,서울,마포구,서울특별시 마포구 토정로 2,서울 마포구 합정동 139-21
KCOWRPO23N000004508,자연_공원,휴암문화공원,서울,마포구,서울특별시 마포구 월드컵북로 501,서울 마포구 상암동 1752
KCOWRPO23N000004509,자연_공원,물빛문화공원,서울,마포구,,서울 마포구 상암동 1608
KCOWRPO23N000004510,자연_공원,DMC문화공원,서울,마포구,,서울 마포구 상암동 1611
KCOWRPO23N000004511,자연_공원,가온문화공원,서울,마포구,,서울 마포구 상암동 1594
KCOWRPO23N000004512,자연_공원,당인동문화공원,서울,마포구,,서울 마포구 당인동 27-9
KCOWRPO23N000004513,자연_공원,서강나루문화공원,서울,마포구,,서울 마포구 창전동 165-5
KCOWRPO23N000004514,자연_공원,밤섬문화공원,서울,마포구,,서울 마포구 신정동 76-1
KCOWRPO23N000004515,자연_공원,독막소공원,서울,마포구,서울특별시 마포구 대흥로 175,서울 마포구 대흥동 806
KCOWRPO23N000004516,자연_공원,무쇠막소공원,서울,마포구,,서울 마포구 노고산동 125
KCOWRPO23N000004517,자연_공원,노고산소공원,서울,마포구,,서울 마포구 노고산동 57-53
KCOWRPO23N000004518,자연_공원,현석소공원,서울,마포구,,서울 마포구 현석동 225-2
KCOWRPO23N000004519,자연_공원,산사나무소공원,서울,마포구,,서울 마포구 상암동 1618-1
KCOWRPO23N000004520,자연_공원,상수소공원,서울,마포구,,서울 마포구 상수동 399
KCOWRPO23N000004564,자연_공원,솔빛공원,서울,종로구,,서울 종로구 송월동 145-3
KCOWRPO23N000004612,자연_공원,연희푸르지오어린이공원,서울,서대문구,서울특별시 서대문구 홍제천로 136,서울 서대문구 연희동 747
KCOWRPO23N000004613,자연_공원,남가좌동어린이공원,서울,서대문구,,서울 서대문구 남가좌동 389-1
KCOWRPO23N000004614,자연_공원,남가좌동소공원,서울,서대문구,,서울 서대문구 남가좌동 388-7
KCOWRPO23N000004615,자연_공원,아현역소공원,서울,서대문구,서울특별시 서대문구 신촌로35길 10,서울 서대문구 북아현동 1015
KCOWRPO23N000004616,자연_공원,복주산근린공원,서울,서대문구,,서울 서대문구 북아현동 1012-1
KCOWRPO23N000004617,자연_공원,너른바위어린이공원,서울,서대문구,,서울 서대문구 북아현동 1014-2
KCOWRPO23N000004618,자연_공원,한성어린이공원,서울,서대문구,,서울 서대문구 북아현동 1016-3
KCOWRPO23N000004619,자연_공원,북아현어린이공원,서울,서대문구,,서울 서대문구 북아현동 1013-4
KCOWRPO23N000004620,자연_공원,가재울어린이공원,서울,서대문구,,서울 서대문구 남가좌동 385-2
KCOWRPO23N000004625,자연_공원,꽃보라공원,서울,강동구,서울특별시 강동구 아리수로93길 40,서울 강동구 강일동 674
KCOWRPO23N000004698,자연_공원,둔촌공원,서울,강동구,,서울 강동구 둔촌동 79-4
KCOWRPO23N000004725,자연_공원,도란도란,서울,성북구,,서울 성북구 길음동 1289-1
KCOWRPO23N000004921,자연_공원,신대,서울,양천구,,서울 양천구 신월동 100-1
KCOWRPO23N000004922,자연_공원,신흥,서울,금천구,,서울 금천구 시흥동 4-128
KCOWRPO23N000004928,자연_공원,양지,서울,동작구,,서울 동작구 사당동 316-37
KCOWRPO23N000004936,자연_공원,신흥,서울,금천구,,서울 금천구 시흥동 4-128
KCOWRPO23N000004975,자연_공원,다솜어린이공원,서울,마포구,서울특별시 마포구 월드컵북로12길 27,서울 마포구 성산동 113-2
KCOWRPO23N000005281,자연_공원,동산공원,서울,강동구,,서울 강동구 천호동 305-11
KCOWRPO23N000005312,자연_공원,맑은소리,서울,성북구,서울특별시 성북구 숭인로2길 61,서울 성북구 길음동 1278
KCOWRPO23N000005313,자연_공원,자주바위,서울,성북구,서울특별시 성북구 보문사길 111,서울 성북구 보문동6가 458
KCOWRPO23N000005342,자연_공원,민들레,서울,노원구,서울특별시 노원구 노원로 564,서울 노원구 상계동 666
KCOWRPO23N000005472,자연_공원,꿈동산,서울,동작구,,서울 동작구 상도동 426
KCOWRPO23N000005518,자연_공원,모래내어린이공원,서울,서대문구,,서울 서대문구 남가좌동 383-2
KCOWRPO23N000005519,자연_공원,하늘소공원,서울,서대문구,서울특별시 서대문구 통일로 510,서울 서대문구 홍은동 464
KCOWRPO23N000005520,자연_공원,무궁화소공원,서울,서대문구,,서울 서대문구 홍제동 471-1
KCOWRPO23N000005524,자연_공원,홍은3소공원,서울,서대문구,,서울 서대문구 홍은동 산 1-549
KCOWRPO23N000005525,자연_공원,나비울어린이공원,서울,서대문구,,서울 서대문구 북가좌동 475
KCOWRPO23N000005526,자연_공원,솟대어린이공원,서울,서대문구,,서울 서대문구 남가좌동 379-3
KCOWRPO23N000005528,자연_공원,아름다운소공원,서울,서대문구,,서울 서대문구 홍제동 469-1
KCOWRPO23N000005529,자연_공원,홍은동어린이공원,서울,서대문구,,서울 서대문구 홍은동 8-153
KCOWRPO23N000005530,자연_공원,북가좌정원지구어린이공원,서울,서대문구,,서울 서대문구 북가좌동 459-1
KCOWRPO23N000005531,자연_공원,연서어린이공원,서울,서대문구,,서울 서대문구 연희동 519-7
KCOWRPO23N000005533,자연_공원,기차길옆소공원,서울,서대문구,,서울 서대문구 합동 118-1
KCOWRPO23N000005534,자연_공원,홍제근린공원,서울,서대문구,,서울 서대문구 홍제동 454-2
KCOWRPO23N000005535,자연_공원,창천근린공원,서울,서대문구,,서울 서대문구 창천동 4-55
KCOWRPO23N000005537,자연_공원,가좌어린이공원,서울,서대문구,서울특별시 서대문구 가재울로 45,서울 서대문구 남가좌동 376
KCOWRPO23N000005539,자연_공원,바람산어린이공원,서울,서대문구,,서울 서대문구 창천동 4-54
KCOWRPO23N000005540,자연_공원,실락어린이공원,서울,서대문구,,서울 서대문구 홍은동 455-4
KCOWRPO23N000005541,자연_공원,연남어린이공원,서울,서대문구,,서울 서대문구 남가좌동 326-8
KCOWRPO23N000005544,자연_공원,홍연어린이공원,서울,서대문구,,서울 서대문구 홍은동 408-4
KCOWRPO23N000005545,자연_공원,홍남어린이공원,서울,서대문구,,서울 서대문구 홍은동 405-3
KCOWRPO23N000005546,자연_공원,상암곡어린이공원,서울,서대문구,,서울 서대문구 홍제동 322-72
KCOWRPO23N000005547,자연_공원,모랫재어린이공원,서울,서대문구,,서울 서대문구 홍제동 156-363
KCOWRPO23N000005549,자연_공원,해담는어린이공원,서울,서대문구,,서울 서대문구 북가좌동 325-20
KCOWRPO23N000005551,자연_공원,연희어린이공원,서울,서대문구,,서울 서대문구 연희동 446-182
KCOWRPO23N000005552,자연_공원,대궐재어린이공원,서울,서대문구,,서울 서대문구 연희동 73-8
KCOWRPO23N000005553,자연_공원,궁말어린이공원,서울,은평구,,서울 은평구 역촌동 8-11
KCOWRPO23N000005554,자연_공원,궁뜰어린이공원,서울,서대문구,,서울 서대문구 연희동 123-5
KCOWRPO23N000005555,자연_공원,동구물어린이공원,서울,서대문구,,서울 서대문구 연희동 109-2
KCOWRPO23N000005557,자연_공원,은가어린이공원,서울,서대문구,,서울 서대문구 북가좌동 3-39
KCOWRPO23N000005559,자연_공원,문화촌어린이공원,서울,서대문구,,서울 서대문구 홍제동 277-82
KCOWRPO23N000005560,자연_공원,대현문화공원,서울,서대문구,,서울 서대문구 대현동 146
KCOWRPO23N000005561,자연_공원,명수어린이공원,서울,서대문구,,서울 서대문구 북아현동 210-24
KCOWRPO23N000005565,자연_공원,꿈동산,서울,동작구,,서울 동작구 상도동 426
KCOWRPO23N000005590,자연_공원,마곡하늬,서울,강서구,서울특별시 강서구 송정로 14-7,서울 강서구 공항동 692-6
KCOWRPO23N000005595,자연_공원,양지,서울,동작구,,서울 동작구 사당동 316-37
KCOWRPO23N000005617,자연_공원,골말,서울,금천구,,서울 금천구 가산동 28-2
KCOWRPO23N000005618,자연_공원,무아래,서울,금천구,,서울 금천구 가산동 234-29
KCOWRPO23N000005720,자연_공원,샘물공원,서울,강동구,서울특별시 강동구 양재대로 1630,서울 강동구 명일동 312-99
KCOWRPO23N000005752,자연_공원,문화소공원,서울,서대문구,,서울 서대문구 홍제동 280-2
KCOWRPO23N000005805,자연_공원,목화,서울,금천구,,서울 금천구 독산동 883-9
KCOWRPO23N000005806,자연_공원,꿈나무,서울,동작구,서울특별시 동작구 장승배기로4길 9,서울 동작구 상도동 521
KCOWRPO23N000005807,자연_공원,정훈,서울,금천구,,서울 금천구 독산동 378-4
KCOWRPO23N000005811,자연_공원,푸른골,서울,금천구,,서울 금천구 독산동 1038-9
KCOWRPO23N000005815,자연_공원,파랑새,서울,금천구,서울특별시 금천구 한내로 62,서울 금천구 독산동 1093-4
KCOWRPO23N000006154,자연_공원,안말공원,서울,강동구,서울특별시 강동구 풍성로45길 11,서울 강동구 성내동 512
KCOWRPO23N000006203,자연_공원,청진공원,서울,종로구,,서울 종로구 청진동 146-3
KCOWRPO23N000006228,자연_공원,옥인공원,서울,종로구,,서울 종로구 옥인동 187-2
KCOWRPO23N000006229,자연_공원,감나무골공원,서울,종로구,,서울 종로구 평창동 495-4
KCOWRPO23N000006230,자연_공원,참샘골공원,서울,종로구,,서울 종로구 평창동 470
KCOWRPO23N000006232,자연_공원,무악공원,서울,종로구,,서울 종로구 무악동 산 2-83
KCOWRPO23N000006234,자연_공원,의주공원,서울,종로구,서울특별시 종로구 통일로12길 23,서울 종로구 무악동 46-82
KCOWRPO23N000006235,자연_공원,부암튼튼공원,서울,종로구,,서울 종로구 부암동 262-1
KCOWRPO23N000006237,자연_공원,솔빛공원,서울,종로구,,서울 종로구 송월동 145-3
KCOWRPO23N000006238,자연_공원,달바위공원,서울,종로구,,서울 종로구 송월동 145-2
KCOWRPO23N000006239,자연_공원,평창공원,서울,종로구,,서울 종로구 평창동 108-3
KCOWRPO23N000006240,자연_공원,덕수공원,서울,종로구,,서울 종로구 신문로1가 174-7
KCOWRPO23N000006242,자연_공원,후창공원,서울,종로구,,서울 종로구 평창동 568-2
KCOWRPO23N000006245,자연_공원,인왕산공원,서울,종로구,,서울 종로구 옥인동 179-1
KCOWRPO23N000006246,자연_공원,수송공원,서울,종로구,,서울 종로구 수송동 80-7
KCOWRPO23N000006251,자연_공원,월암공원,서울,종로구,,서울 종로구 송월동 1-2
KCOWRPO23N000006253,자연_공원,내수공원,서울,종로구,,서울 종로구 내수동 73-3
KCOWRPO23N000006254,자연_공원,내수어울공원,서울,종로구,,서울 종로구 내수동 71-2
KCOWRPO23N000006284,자연_공원,신문로공원,서울,종로구,서울특별시 종로구 신문로2가 160-1,서울 종로구 신문로2가 160-1
KCOWRPO23N000006287,자연_공원,연지1공원,서울,종로구,,서울 종로구 연지동 136-92
KCOWRPO23N000006288,자연_공원,인왕공원,서울,종로구,,서울 종로구 무악동 55-1
KCOWRPO23N000006307,자연_공원,공평공원,서울,종로구,,서울 종로구 인사동 228-2
KCOWRPO23N000006308,자연_공원,도렴공원,서울,종로구,서울특별시 종로구 새문안로 79,서울 종로구 신문로1가 42
KCOWRPO23N000006765,자연_공원,봉제산,서울,강서구,,서울 강서구 화곡동 56-552
KCOWRPO23N000006766,자연_공원,꿩고개,서울,강서구,,서울 강서구 방화동 산 157-1
KCOWRPO23N000006767,자연_공원,염창,서울,강서구,서울특별시 강서구 양천로67길 43,서울 강서구 염창동 산 24-10
KCOWRPO23N000006860,자연_공원,낙산공원,서울,종로구,서울특별시 종로구 창신길 210-11,서울 종로구 창신동 611-19
KCOWRPO23N000007168,자연_공원,구산동청사앞소공원,서울,은평구,서울특별시 은평구 은평로 220,서울 은평구 응암동 769
KCOWRPO23N000007169,자연_공원,연신초교옆마을마당,서울,은평구,,서울 은평구 대조동 48-42
KCOWRPO23N000007170,자연_공원,녹번동마을마당,서울,은평구,,서울 은평구 구산동 173-23
KCOWRPO23N000007172,자연_공원,응암3동마을마당,서울,은평구,,서울 은평구 녹번동 104-7
KCOWRPO23N000007173,자연_공원,도원극장옆마을마당,서울,은평구,,서울 은평구 녹번동 103-23
KCOWRPO23N000007175,자연_공원,연천초교앞마을마당,서울,은평구,,서울 은평구 녹번동 153-2
KCOWRPO23N000007176,자연_공원,대조동청사옆마을마당,서울,은평구,,서울 은평구 진관동 26
KCOWRPO23N000007177,자연_공원,불광3동마을숲마을마당,서울,은평구,,서울 은평구 응암동 761-9
KCOWRPO23N000007178,자연_공원,응암1동마을마당,서울,은평구,,서울 은평구 진관동 158-18
KCOWRPO23N000007179,자연_공원,역촌2동마을마당,서울,은평구,,서울 은평구 불광동 643-3
KCOWRPO23N000007180,자연_공원,신사2동마을마당,서울,은평구,,서울 은평구 불광동 638-3
KCOWRPO23N000007181,자연_공원,갈현동마을마당,서울,은평구,,서울 은평구 불광동 641-2
KCOWRPO23N000007182,자연_공원,역촌동마을마당,서울,은평구,,서울 은평구 불광동 641-2
KCOWRPO23N000007183,자연_공원,불광동마을마당,서울,은평구,,서울 은평구 불광동 13-33
KCOWRPO23N000007210,자연_공원,마곡나루,서울,강서구,,서울 강서구 방화동 607-194
KCOWRPO23N000007211,자연_공원,서울식물원,서울,강서구,서울특별시 강서구 양천로30길 77,서울 강서구 마곡동 716
KCOWRPO23N000007216,자연_공원,옹기골,서울,강서구,서울특별시 강서구 양천로 149,서울 강서구 마곡동 1158
KCOWRPO23N000007225,자연_공원,개화,서울,강서구,,서울 강서구 방화동 818
KCOWRPO23N000007235,자연_공원,보등골,서울,강북구,,서울 강북구 수유동 605-209
KCOWRPO23N000007236,자연_공원,북한산근린공원,서울,강북구,,서울 강북구 미아동 산 108-19
KCOWRPO23N000007237,자연_공원,소귀,서울,강북구,,서울 강북구 수유동 25-1
KCOWRPO23N000007238,자연_공원,송중동,서울,강북구,,서울 강북구 미아동 228-44
KCOWRPO23N000007240,자연_공원,장미원,서울,강북구,,서울 강북구 수유동 276-10
KCOWRPO23N000007241,자연_공원,빨래골,서울,강북구,,서울 강북구 수유동 475-115
KCOWRPO23N000007242,자연_공원,무너미,서울,강북구,,서울 강북구 수유동 281-2
KCOWRPO23N000007245,자연_공원,수유일공원,서울,강북구,,서울 강북구 수유동 605-389
KCOWRPO23N000007246,자연_공원,보등골,서울,강북구,,서울 강북구 수유동 605-209
KCOWRPO23N000007249,자연_공원,소귀,서울,강북구,,서울 강북구 수유동 25-1
KCOWRPO23N000007254,자연_공원,오현,서울,강북구,서울특별시 강북구 한천로105길 23,서울 강북구 번동 242
KCOWRPO23N000007255,자연_공원,벌말,서울,강북구,서울특별시 강북구 오현로 207,서울 강북구 번동 234
KCOWRPO23N000007256,자연_공원,벌리,서울,강북구,,서울 강북구 번동 240
KCOWRPO23N000007257,자연_공원,오얏골,서울,강북구,서울특별시 강북구 한천로 939,서울 강북구 번동 375
KCOWRPO23N000007258,자연_공원,오동근린공원,서울,강북구,,서울 강북구 번동 산 20-1
KCOWRPO23N000007264,자연_공원,독산자연공원,서울,금천구,,서울 금천구 독산동 산 89-5
KCOWRPO23N000007265,자연_공원,삼성산시민휴식공원,서울,금천구,,서울 금천구 시흥동 산 116
KCOWRPO23N000007268,자연_공원,감로천생태공원,서울,금천구,,서울 금천구 독산동 373
KCOWRPO23N000007279,자연_공원,오동도시자연공원,서울,강북구,,서울 강북구 번동 산 27-5
KCOWRPO23N000007280,자연_공원,우이동가족캠핑장,서울,강북구,,서울 강북구 우이동 316
KCOWRPO23N000007281,자연_공원,미아5구역,서울,성북구,,서울 성북구 길음동 1288-2
KCOWRPO23N000007283,자연_공원,미아9-1,서울,강북구,,서울 강북구 미아동 산 25-1
KCOWRPO23N000007284,자연_공원,미아12-2,서울,강북구,,서울 강북구 미아동 812-3
KCOWRPO23N000007285,자연_공원,미아12-1,서울,강북구,,서울 강북구 미아동 812-5
KCOWRPO23N000007576,자연_공원,오손길마을마당,서울,은평구,,서울 은평구 신사동 300-153
KCOWRPO23N000007577,자연_공원,신사2동 공공공지,서울,은평구,,서울 은평구 신사동 200-170
KCOWRPO23N000007578,자연_공원,팜스퀘어 소공원,서울,은평구,,서울 은평구 신사동 241-20
KCOWRPO23N000007579,자연_공원,구산초교앞마을마당,서울,은평구,서울특별시 은평구 응암로30길 16,서울 은평구 응암동 767
KCOWRPO23N000007580,자연_공원,구산동마을공원확대,서울,은평구,서울특별시 은평구 서오릉로21길 11-3,서울 은평구 구산동 323-26
KCOWRPO23N000007629,자연_공원,신정7동소공원,서울,양천구,서울특별시 양천구 목동남로4길 80,서울 양천구 신정동 1325
KCOWRPO23N000007630,자연_공원,세양,서울,양천구,,서울 양천구 신정동 1306-2
KCOWRPO23N000007631,자연_공원,호돌이,서울,양천구,서울특별시 양천구 목동동로 50,서울 양천구 신정동 326
KCOWRPO23N000007632,자연_공원,목련,서울,양천구,서울특별시 양천구 목동동로 10,서울 양천구 신정동 325
KCOWRPO23N000007773,자연_공원,방아다리,서울,동대문구,,서울 동대문구 제기동 132-1
KCOWRPO23N000007775,자연_공원,논골,서울,강북구,서울특별시 강북구 한천로131길 7,서울 강북구 번동 417-24
KCOWRPO23N000007800,자연_공원,구름공원,서울,강동구,,서울 강동구 강일동 671
KCOWRPO23N000007951,자연_공원,미래,서울,강북구,,서울 강북구 미아동 791-1712
KCOWRPO23N000007963,자연_공원,명우공원,서울,강동구,,서울 강동구 명일동 312-206
KCOWRPO23N000007964,자연_공원,명일공원,서울,강동구,서울특별시 강동구 구천면로587(상일동),서울 강동구 상일동 135-4
KCOWRPO23N000007966,자연_공원,고명공원,서울,강동구,,서울 강동구 명일동 312-30
KCOWRPO23N000007979,자연_공원,동산공원,서울,강동구,,서울 강동구 천호동 305-11
KCOWRPO23N000007983,자연_공원,구암공원,서울,강동구,,서울 강동구 암사동 449-8
KCOWRPO23N000007987,자연_공원,성내천공원,서울,강동구,,서울 강동구 성내동 463-4
KCOWRPO23N000008143,자연_공원,샘터공원,서울,강동구,,서울 강동구 고덕동 287
KCOWRPO23N000008237,자연_공원,성내공원,서울,강동구,서울특별시 강동구 성내로3가길 71,서울 강동구 성내동 533
KCOWRPO23N000008419,자연_공원,산마루공원,서울,광진구,,서울 광진구 중곡동 119-24
KCOWRPO23N000008434,자연_공원,동산공원,서울,강동구,,서울 강동구 천호동 305-11
KCOWRPO23N000008452,자연_공원,새마을,서울,송파구,서울특별시 송파구 석촌호수로12길 117,서울 송파구 잠실동 209-4
KCOWRPO23N000008453,자연_공원,삼학사,서울,송파구,서울특별시 송파구 백제고분로27길 4024,서울 송파구 삼전동 110-7
KCOWRPO23N000008454,자연_공원,삼전,서울,송파구,,서울 송파구 삼전동 51
KCOWRPO23N000008455,자연_공원,삼밭나루,서울,송파구,,서울 송파구 삼전동 95
KCOWRPO23N000008456,자연_공원,삼밭,서울,송파구,,서울 송파구 삼전동 70
KCOWRPO23N000008457,자연_공원,뽕밭,서울,송파구,,서울 송파구 잠실동 220
KCOWRPO23N000008458,자연_공원,비석거리,서울,송파구,,서울 송파구 가락동 96-15
KCOWRPO23N000008459,자연_공원,비둘기,서울,동작구,,서울 동작구 상도1동 558
KCOWRPO23N000008461,자연_공원,봉우리,서울,송파구,서울특별시 송파구 양재대로62길 3213,서울 송파구 가락동 85
KCOWRPO23N000008465,자연_공원,배밭,서울,송파구,,서울 송파구 송파동 178
KCOWRPO23N000008466,자연_공원,배미골,서울,송파구,,서울 송파구 거여동 291-1
KCOWRPO23N000008468,자연_공원,방잇골,서울,송파구,,서울 송파구 방이동 70-1
KCOWRPO23N000008470,자연_공원,문현,서울,송파구,,서울 송파구 장지동 838-1
KCOWRPO23N000008472,자연_공원,몽촌,서울,송파구,,서울 송파구 방이동 150
KCOWRPO23N000008473,자연_공원,모슬,서울,송파구,,서울 송파구 거여동 28-7
KCOWRPO23N000008479,자연_공원,늘푸른,서울,강북구,,서울 강북구 미아동 762-18
KCOWRPO23N000008481,자연_공원,향나무,서울,송파구,,서울 송파구 거여동 293-2
KCOWRPO23N000008485,자연_공원,큰바위,서울,송파구,,서울 송파구 거여동 7
KCOWRPO23N000008487,자연_공원,천상,서울,송파구,,서울 송파구 마천동 610
KCOWRPO23N000008488,자연_공원,진달래,서울,동대문구,,서울 동대문구 휘경동 49-384
KCOWRPO23N000008489,자연_공원,중대,서울,송파구,,서울 송파구 송파동 188
KCOWRPO23N000008490,자연_공원,잔버들,서울,송파구,,서울 송파구 거여동 135-46
KCOWRPO23N000008491,자연_공원,임금샘,서울,송파구,서울특별시 송파구 양재대로71길 20-10,서울 송파구 방이동 189
KCOWRPO23N000008492,자연_공원,윗바람,서울,송파구,,서울 송파구 풍납동 295-4
KCOWRPO23N000008493,자연_공원,용마,서울,송파구,,서울 송파구 마천동 45
KCOWRPO23N000008496,자연_공원,옛동산,서울,송파구,,서울 송파구 방이동 121
KCOWRPO23N000008497,자연_공원,영풍,서울,송파구,,서울 송파구 거여동 16
KCOWRPO23N000008498,자연_공원,어사,서울,송파구,,서울 송파구 송파동 129
KCOWRPO23N000008499,자연_공원,안산골,서울,송파구,,서울 송파구 가락동 152-3
KCOWRPO23N000008502,자연_공원,아랫바람,서울,송파구,,서울 송파구 풍납동 306-9
KCOWRPO23N000008503,자연_공원,아랫말,서울,양천구,,서울 양천구 신정동 990-1
KCOWRPO23N000008506,자연_공원,솔바람,서울,동대문구,,서울 동대문구 용두동 794-1
KCOWRPO23N000008507,자연_공원,섬굴,서울,송파구,,서울 송파구 마천동 128-2
KCOWRPO23N000008509,자연_공원,두레어린이공원,서울,송파구,서울특별시 송파구 성내천로 299-7,서울 송파구 마천동 364-5
KCOWRPO23N000008510,자연_공원,탄천,서울,송파구,,서울 송파구 삼전동 80-16
KCOWRPO23N000008512,자연_공원,성내천,서울,송파구,,서울 송파구 오금동 141
KCOWRPO23N000008516,자연_공원,송례(위례 근린공원8호),서울,송파구,,서울 송파구 장지동 900-2
KCOWRPO23N000008517,자연_공원,잠실주공5단지 소공원,서울,송파구,서울특별시 송파구 송파대로 567,서울 송파구 잠실동 27
KCOWRPO23N000008518,자연_공원,문정동136 소공원,서울,송파구,,서울 송파구 문정동 123
KCOWRPO23N000008519,자연_공원,거여6(거마재정비),서울,송파구,,서울 송파구 마천동 202-2
KCOWRPO23N000008520,자연_공원,거여5(거마재정비),서울,송파구,,서울 송파구 마천동 276
KCOWRPO23N000008521,자연_공원,거여4(거마재정비),서울,송파구,,서울 송파구 마천동 364-8
KCOWRPO23N000008522,자연_공원,거여3(거마재정비),서울,송파구,서울특별시 송파구 성내천로47길 3-9,서울 송파구 마천동 363-2
KCOWRPO23N000008523,자연_공원,거여2(거마재정비),서울,송파구,서울특별시 송파구 성내천로 328-16,서울 송파구 마천동 327-7
