ESNTL_ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ROAD_NM_CD,FCLTY_ROAD_NM_ADDR,LNM_ADDR,ADDR_ENG_NM,ADSTRD_CD,BULD_NM,BULD_MANAGE_CD,TEL_NO,ZIP_NO,HMPG_URL,FCLTY_LA,FCLTY_LO,ORIGIN_NM,ADIT_DC,UPDT_DT,REGIST_DT
KCOEFPO23N000000177,문화시설,문화시설_교육_시니어,두드림평생교육원,41,경기도,41480,파주시,4148035027,신산리,414804418161,경기도 파주시 광탄면 동거리길 36,경기도 파주시 광탄면 신산리 215-14 정선피아노,"36 Donggeori-gil, Gwangtan-myeon, Paju-si, Gyeonggi-do",4148035027,정선피아노,4148035027102150014036497,,10948,,37.78111356,126.8493804,공공데이터,-,20231231,20231231
KCOEFPO23N000000178,문화시설,문화시설_교육_시니어,대전과학기술대학교신관평생교육원,30,대전광역시,30170,서구,3017010100,,301703010027,대전광역시 서구 혜천로 100 (복수동),대전광역시 서구 복수동 333 대전과학기술대학교,"100 Hyecheon-ro, Seo-gu, Daejeon",3017010100,대전과학기술대학교,3017010100103330000015010,,35408,,36.30258617,127.3748218,공공데이터,-,20231231,20231231
KCOEFPO23N000000179,문화시설,문화시설_교육_시니어,포항대학교평생교육원,47,,47113,,4711325035,,,경상북도 포항시 북구 신덕로 60,경상북도 포항시 북구 흥해읍 311,,,,,,,,36.08483716,129.4115023,공공데이터,-,20231231,20231231
KCOEFPO23N000000180,문화시설,문화시설_교육_시니어,디에스평생교육원,30,대전광역시,30140,중구,3014010500,,301404295204,"대전광역시 중구 대흥로157번길 5 (대흥동, 신영미소랑아파트)",대전광역시 중구 대흥동 161-8 신영미소랑아파트,"5 Daeheung-ro 157beon-gil, Jung-gu, Daejeon",3014010500,신영미소랑아파트,3014010500101610008012079,,34927,,36.32486907,127.4291444,공공데이터,-,20231231,20231231
KCOEFPO23N000000181,문화시설,문화시설_교육_시니어,베리트원격평생교육원,11,서울특별시,11560,영등포구,1156011400,,115603118004,서울특별시 영등포구 당산로 159 (당산동4가),서울특별시 영등포구 당산동4가 39-5,"159 Dangsan-ro, Yeongdeungpo-gu, Seoul",1156011400,,1156011400100390006000001,,07219,,37.52883931,126.8975981,공공데이터,-,20231231,20231231
KCOEFPO23N000000182,문화시설,문화시설_교육_시니어,대진대학교평생교육원,41,경기도,41650,포천시,4165010400,,416503000136,경기도 포천시 호국로 1007 (선단동),경기도 포천시 선단동 산11-1 대진대학교,"1007 Hoguk-ro, Pocheon-si, Gyeonggi-do",4165010400,대진대학교,4165010300200320003027357,,11159,,37.87075168,127.1561394,공공데이터,-,20231231,20231231
KCOEFPO23N000000183,문화시설,문화시설_교육_시니어,숭의여자대학교평생교육원,11,서울특별시,11140,중구,1114014200,,111404103215,서울특별시 중구 소파로2길 10 (예장동),서울특별시 중구 예장동 8-3 숭의여자대학교,"10 Sopa-ro 2-gil, Jung-gu, Seoul",1114014200,숭의여자대학교,1114014200100080003018347,,04628,,37.5573533,126.9876299,공공데이터,-,20231231,20231231
KCOEFPO23N000000184,문화시설,문화시설_교육_시니어,ATM항공평생교육원,26,부산광역시,26230,부산진구,2623010300,,262303129027,부산광역시 부산진구 서전로 17 (부전동),부산광역시 부산진구 부전동 143-3 진성빌딩,"17 Seojeon-ro, Busanjin-gu, Busan",2623010300,진성빌딩,2623010300101430003053594,,47246,,35.15795657,129.0615341,공공데이터,-,20231231,20231231
KCOEFPO23N000000185,문화시설,문화시설_교육_시니어,서일대학교평생교육원,11,서울특별시,11260,중랑구,1126010100,,112604118528,서울특별시 중랑구 용마산로90길 28-6 (면목동),서울특별시 중랑구 면목동 49-3 서일대학,"28-6 Yongmasan-ro 90-gil, Jungnang-gu, Seoul",1126010100,서일대학,1126010100100490003018558,,02192,,37.58730781,127.098077,공공데이터,-,20231231,20231231
KCOEFPO23N000000186,문화시설,문화시설_교육_시니어,광산구평생교육원,29,광주광역시,29200,광산구,2920010800,,292002009004,광주광역시 광산구 상무대로 265 (소촌동),광주광역시 광산구 소촌동 528-14,"265 Sangmu-daero, Gwangsan-gu, Gwangju",2920010800,,2920010800105280014041626,,62421,,35.14248497,126.7951037,공공데이터,-,20231231,20231231
KCOEFPO23N000000187,문화시설,문화시설_교육_시니어,거제대학교평생교육원,48,경상남도,48310,거제시,4831010900,,483104811036,경상남도 거제시 거제중앙로29길 20 (고현동),경상남도 거제시 고현동 968-2,"20 Geojejungang-ro 29-gil, Geoje-si, Gyeongsangnam-do",4831010900,,4831010900109680002000001,,53252,,34.88974633,128.6202961,공공데이터,-,20231231,20231231
KCOEFPO23N000000188,문화시설,문화시설_교육_시니어,광주전통문화평생교육원,29,광주광역시,29110,동구,2911010500,,291103009006,광주광역시 동구 제봉로 137 (대의동),광주광역시 동구 대의동 39-1,"137 Jebong-ro, Dong-gu, Gwangju",2911010500,,2911010500100390001006535,,61474,,35.1500236,126.9210262,공공데이터,-,20231231,20231231
KCOEFPO23N000000189,문화시설,문화시설_교육_시니어,하늘평생교육원,29,광주광역시,29170,북구,2917011400,,291703162025,광주광역시 북구 삼정로 81 (두암동),광주광역시 북구 두암동 936-3,"81 Samjeong-ro, Buk-gu, Gwangju",2917011400,,2917011400109360003039119,,61160,,35.16930776,126.9371421,공공데이터,-,20231231,20231231
KCOEFPO23N000000190,문화시설,문화시설_교육_시니어,김천시평생교육원,47,경상북도,47150,김천시,4715011700,,471504718047,경상북도 김천시 공단2길 30-22 (대광동),경상북도 김천시 대광동 1000-11 김천시평생교육원,"30-22 Gongdan 2-gil, Gimcheon-si, Gyeongsangbuk-do",4715011700,김천시평생교육원,4715011700110000011005655,,39542,,36.14333524,128.1372132,공공데이터,-,20231231,20231231
KCOEFPO23N000000191,문화시설,문화시설_교육_시니어,꿈터평생교육원,11,서울특별시,11620,관악구,1162010100,,116204160247,서울특별시 관악구 남부순환로210길 24 (봉천동),서울특별시 관악구 봉천동 919-27 꿈꾸는교회,"24 Nambusunhwan-ro 210-gil, Gwanak-gu, Seoul",1162010100,꿈꾸는교회,1162010100109190027028324,,08785,,37.48089017,126.9446094,공공데이터,-,20231231,20231231
KCOEFPO23N000000192,문화시설,문화시설_교육_시니어,연합플러스평생교육원,11,서울특별시,11530,구로구,1153010200,,115303000028,서울특별시 구로구 경인로 548 (구로동),서울특별시 구로구 구로동 598-13 유림빌딩,"548 Gyeongin-ro, Guro-gu, Seoul",1153010200,유림빌딩,1153010200105980013017281,,08278,,37.5020033,126.8789239,공공데이터,-,20231231,20231231
KCOEFPO23N000000193,문화시설,문화시설_교육_시니어,음성평생교육원,43,충청북도,43770,음성군,4377034022,태생리,437704541306,충청북도 음성군 대소면 새미실길 74,충청북도 음성군 대소면 태생리 270-17,"74 Saemisil-gil, Daeso-myeon, Eumseong-gun, Chungcheongbuk-do",4377034022,,4377034022102700017175885,,27660,,36.97822014,127.4925441,공공데이터,-,20231231,20231231
KCOEFPO23N000000194,문화시설,문화시설_교육_시니어,군산대학교평생교육원,45,전북특별자치도,45130,군산시,4513014500,,521303268023,전북특별자치도 군산시 대학로 558 (미룡동),전북특별자치도 군산시 미룡동 290-2 군산대학교,"558 Daehak-ro, Gunsan-si, Jeonbuk-do",5213014500,군산대학교,4513014500102900002001551,,54150,,35.9478163,126.6845448,공공데이터,-,20231231,20231231
KCOEFPO23N000000195,문화시설,문화시설_교육_시니어,하남평생교육원,41,경기도,41450,하남시,4145010600,,414504406272,경기도 하남시 하남대로776번길 47 (신장동),경기도 하남시 신장동 396-10,"47 Hanam-daero 776beon-gil, Hanam-si, Gyeonggi-do",4145010600,,4145010600103960010005188,,12950,,37.54043626,127.2130217,공공데이터,-,20231231,20231231
KCOEFPO23N000000196,문화시설,문화시설_교육_시니어,가톨릭대학교평생교육원하양캠퍼스,47,경상북도,47290,경산시,4729025021,금락리,472903018052,경상북도 경산시 하양읍 하양로 13-13,경상북도 경산시 하양읍 금락리 산35 대구가톨릭대학교,"13-13 Hayang-ro, Hayang-eup, Gyeongsan-si, Gyeongsangbuk-do",4729025021,대구가톨릭대학교,4729025021103000000027463,,38430,,35.90957048,128.8106714,공공데이터,-,20231231,20231231
KCOEFPO23N000000197,문화시설,문화시설_교육_시니어,공주대학교옥룡캠퍼스평생교육원주차장,44,,44150,,4415010900,,,,충청남도 공주시 옥룡동 202-12,,,,,,,,36.45254957,127.1321729,공공데이터,-,20231231,20231231
KCOEFPO23N000000198,문화시설,문화시설_교육_시니어,한국산림평생교육원,47,경상북도,47250,상주시,4725031024,간상리,472504733021,경상북도 상주시 중동면 간상1길 39,경상북도 상주시 중동면 간상리 872,"39 Gansang 1-gil, Jungdong-myeon, Sangju-si, Gyeongsangbuk-do",4725031024,,4725031024108720000023448,,37246,,36.41791807,128.2838095,공공데이터,-,20231231,20231231
KCOEFPO23N000000199,문화시설,문화시설_교육_시니어,충청푸른어울림평생교육원,43,충청북도,43720,보은군,4372039031,동산리,437203240090,충청북도 보은군 내북면 남부로 6225-19,충청북도 보은군 내북면 동산리 119 내북초등학교,"6225-19 Nambu-ro, Naebuk-myeon, Boeun-gun, Chungcheongbuk-do",4372039031,내북초등학교,4372039031101190000106421,,28900,,36.57885476,127.6577032,공공데이터,-,20231231,20231231
KCOEFPO23N000000200,문화시설,문화시설_교육_시니어,순천향대학교평생교육원주차장,44,충청남도,44200,아산시,4420010100,,442003253091,충청남도 아산시 번영로 111 (온천동),충청남도 아산시 온천동 1689 울트라이노베이션,"111 Beonyeong-ro, Asan-si, Chungcheongnam-do",4420010100,울트라이노베이션,4420010100116890000032126,,31511,,36.78680838,127.0031123,공공데이터,-,20231231,20231231
KCOEFPO23N000000201,문화시설,문화시설_교육_시니어,속초평생교육원,51,강원특별자치도,51210,속초시,5121010200,,512103223025,강원특별자치도 속초시 중앙로 213 (동명동),강원특별자치도 속초시 동명동 390-2,"213 Jungang-ro, Sokcho-si, Gangwon-do",5121010200,,4221010200103900002017095,,24825,,38.20958983,128.5929314,공공데이터,-,20231231,20231231
KCOEFPO23N000000202,문화시설,문화시설_교육_시니어,군산대학교평생교육원주차장,45,전북특별자치도,45130,군산시,4513014500,,521303268023,전북특별자치도 군산시 대학로 558 (미룡동),전북특별자치도 군산시 미룡동 290-2 군산대학교,"558 Daehak-ro, Gunsan-si, Jeonbuk-do",5213014500,군산대학교,4513014500102900002001551,,54150,,35.94800196,126.683355,공공데이터,-,20231231,20231231
KCOEFPO23N000000203,문화시설,문화시설_교육_시니어,호원대학교평생교육원주차장,45,전북특별자치도,45130,군산시,4513033026,월하리,521304605116,전북특별자치도 군산시 임피면 호원대3길 64,전북특별자치도 군산시 임피면 월하리 727 호원대학교,"64 Howondae 3-gil, Impi-myeon, Gunsan-si, Jeonbuk-do",5213033026,호원대학교,4513033026107270000000984,,54058,,35.96531674,126.8648925,공공데이터,-,20231231,20231231
KCOEFPO23N000000204,문화시설,문화시설_교육_시니어,뜻과사람평생교육원,45,전북특별자치도,45111,전주시 완산구,4511112800,,521114598091,전북특별자치도 전주시 완산구 따박골9길 33-7 (중화산동2가),전북특별자치도 전주시 완산구 중화산동2가 37 거성화산아파트 상가,"33-7 Ttabakgol 9-gil, Wansan-gu, Jeonju-si, Jeonbuk-do",5211112800,거성화산아파트 상가,4511112800100370000033395,,55048,,35.8100652,127.1300071,공공데이터,-,20231231,20231231
KCOEFPO23N000000205,문화시설,문화시설_교육_시니어,숭실대학교평생교육원,11,서울특별시,11590,동작구,1159010200,,115903119005,서울특별시 동작구 상도로 369 (상도동),서울특별시 동작구 상도동 511 숭실대학교,"369 Sangdo-ro, Dongjak-gu, Seoul",1159010200,숭실대학교,1159010200105110000020269,,06978,,37.49546811,126.9591231,공공데이터,-,20231231,20231231
KCOEFPO23N000000206,문화시설,문화시설_교육_시니어,프랭크쌤영어원격평생교육원,44,충청남도,44133,천안시 서북구,4413310200,,441332249003,충청남도 천안시 서북구 서부대로 688 (성정동),충청남도 천안시 서북구 성정동 1229 현대프라자,"688 Seobu-daero, Seobuk-gu, Cheonan-si, Chungcheongnam-do",4413310200,현대프라자,4413310200112290000049505,,31108,,36.82840897,127.1335387,공공데이터,-,20231231,20231231
KCOEFPO23N000000207,문화시설,문화시설_교육_시니어,전남대학교국동캠퍼스평생교육원,46,전라남도,46130,여수시,4613011700,,461303282045,전라남도 여수시 신월로 648 (국동),전라남도 여수시 국동 195 전남대학교 국동캠퍼스,"648 Sinwol-ro, Yeosu-si, Jeollanam-do",4613011700,전남대학교 국동캠퍼스,4613011700101850000010962,,59761,,34.72841296,127.7162817,공공데이터,-,20231231,20231231
KCOEFPO23N000000208,문화시설,문화시설_교육_시니어,강릉원주대학교평생교육원,51,강원특별자치도,51150,강릉시,5115013200,,511504460915,강원특별자치도 강릉시 지변길18번길 16 (지변동),강원특별자치도 강릉시 지변동 269,"16 Jibyeon-gil 18beon-gil, Gangneung-si, Gangwon-do",5115013200,,4215013200102690000003651,,25457,,37.77385724,128.8717794,공공데이터,-,20231231,20231231
KCOEFPO23N000000209,문화시설,문화시설_교육_시니어,4AM평생교육원,26,부산광역시,26500,수영구,2650010500,,265003138002,부산광역시 수영구 광남로 61-1 (남천동),부산광역시 수영구 남천동 32-29,"61-1 Gwangnam-ro, Suyeong-gu, Busan",2650010500,,2650010500100320029017939,,48314,,35.14811079,129.1127096,공공데이터,-,20231231,20231231
KCOEFPO23N000000210,문화시설,문화시설_교육_시니어,중앙대학교안성캠퍼스평생교육원,41,경기도,41550,안성시,4155035028,내리,415502012006,경기도 안성시 대덕면 서동대로 4726,경기도 안성시 대덕면 내리 72-1 중앙대학교,"4726 Seodong-daero, Daedeok-myeon, Anseong-si, Gyeonggi-do",4155035028,중앙대학교,4155035028100100001031661,,17546,,37.00904336,127.2317053,공공데이터,-,20231231,20231231
KCOEFPO23N000000211,문화시설,문화시설_교육_시니어,군산대학교평생교육원제2동,45,전북특별자치도,45130,군산시,4513014500,,521303268023,전북특별자치도 군산시 대학로 558 (미룡동),전북특별자치도 군산시 미룡동 290-2 군산대학교,"558 Daehak-ro, Gunsan-si, Jeonbuk-do",5213014500,군산대학교,4513014500102900002001551,,54150,,35.94616827,126.6789185,공공데이터,-,20231231,20231231
KCOEFPO23N000000212,문화시설,문화시설_교육_시니어,원광대학교평생교육원,45,전북특별자치도,45140,익산시,4514012100,,521402269001,전북특별자치도 익산시 익산대로 460 (신동),전북특별자치도 익산시 신동 272 원광대학병원,"460 Iksan-daero, Iksan-si, Jeonbuk-do",5214012100,원광대학병원,4514012100102720000065646,,54538,,35.96572772,126.954369,공공데이터,-,20231231,20231231
KCOEFPO23N000000213,문화시설,문화시설_교육_시니어,싸이몬원격평생교육원,11,서울특별시,11710,송파구,1171010800,,117103350849,서울특별시 송파구 법원로 114 (문정동),서울특별시 송파구 문정동 643-1 엠스테이트,"114 Beobwon-ro, Songpa-gu, Seoul",1171010800,엠스테이트,1171010800102210000000001,,05854,,37.48602444,127.1209964,공공데이터,-,20231231,20231231
KCOEFPO23N000000214,문화시설,문화시설_교육_시니어,한국수레평생교육원,41,경기도,41285,고양시 일산동구,4128510400,,412853193031,경기도 고양시 일산동구 정발산로 11 (장항동),경기도 고양시 일산동구 장항동 863-2 일호골든타워,"11 Jeongbalsan-ro, Ilsandong-gu, Goyang-si, Gyeonggi-do",4128510400,일호골든타워,4128510400108630002009174,,10402,,37.65656501,126.7702111,공공데이터,-,20231231,20231231
KCOEFPO23N000000215,문화시설,문화시설_교육_시니어,국제뷰티아티스트평생교육원,28,인천광역시,28110,중구,2811014600,,281104247278,인천광역시 중구 운중로48번길 66-6 (운남동),인천광역시 중구 운남동 329-1 인혜,"66-6 Unjung-ro 48beon-gil, Jung-gu, Incheon",2811014600,인혜,2811014600103290001224678,,22359,,37.48772426,126.5364818,공공데이터,-,20231231,20231231
KCOEFPO23N000000216,문화시설,문화시설_교육_시니어,예스평생교육원,47,경상북도,47190,구미시,4719011100,,471904724059,경상북도 구미시 구미대로30길 16 (신평동),경상북도 구미시 신평동 368-5,"16 Gumi-daero 30-gil, Gumi-si, Gyeongsangbuk-do",4719011100,,4719011100103680005033957,,39254,,36.11722096,128.3644859,공공데이터,-,20231231,20231231
KCOEFPO23N000000217,문화시설,문화시설_교육_시니어,자전거평생교육원,11,서울특별시,11230,동대문구,1123010100,,112302000008,서울특별시 동대문구 천호대로 38 (신설동),서울특별시 동대문구 신설동 93-3,"38 Cheonho-daero, Dongdaemun-gu, Seoul",1123010100,,1123010100100930003039655,,02586,,37.57369593,127.027415,공공데이터,-,20231231,20231231
KCOEFPO23N000000218,문화시설,문화시설_교육_시니어,금오테크노벨리금오공대평생교육원,47,경상북도,47190,구미시,4719011100,,471902308001,경상북도 구미시 구미대로 350-27 (신평동),경상북도 구미시 신평동 188 금오공과대학교 신평동캠퍼스,"350-27 Gumi-daero, Gumi-si, Gyeongsangbuk-do",4719011100,금오공과대학교 신평동캠퍼스,4719011100101880000000001,,39253,,36.11957074,128.3657357,공공데이터,-,20231231,20231231
KCOEFPO23N000000219,문화시설,문화시설_교육_시니어,안양시평생교육원,41,경기도,41173,안양시 동안구,4117310100,,411733183006,경기도 안양시 동안구 동안로 153 (비산동),경기도 안양시 동안구 비산동 1106 동안평생교육센터,"153 Dongan-ro, Dongan-gu, Anyang-si, Gyeonggi-do",4117310100,동안평생교육센터,4117310100111060000005090,,14048,,37.39207387,126.9492897,공공데이터,-,20231231,20231231
KCOEFPO23N000000220,문화시설,문화시설_교육_시니어,어울림평생교육원,44,충청남도,44230,논산시,4423010900,,442303255045,충청남도 논산시 시민로 213 (내동),충청남도 논산시 내동 430-8,"213 Simin-ro, Nonsan-si, Chungcheongnam-do",4423010900,,4423010900104300008048313,,32988,,36.18584876,127.0972093,공공데이터,-,20231231,20231231
KCOEFPO23N000000221,문화시설,문화시설_교육_시니어,한양건축평생교육원,11,서울특별시,11380,은평구,1138010600,,113803000007,서울특별시 은평구 서오릉로 110 (대조동),서울특별시 은평구 대조동 172-56 삼두빌딩,"110 Seooreung-ro, Eunpyeong-gu, Seoul",1138010600,삼두빌딩,1138010600101720056027269,,03393,,37.60986479,126.9201362,공공데이터,-,20231231,20231231
KCOEFPO23N000000222,문화시설,문화시설_교육_시니어,대성평생교육원,29,광주광역시,29155,남구,2915510400,,291552009001,광주광역시 남구 대남대로 416 (월산동),광주광역시 남구 월산동 918-28,"416 Daenam-daero, Nam-gu, Gwangju",2915510400,,2915510400109180028020904,,61617,,35.1478964,126.8890045,공공데이터,-,20231231,20231231
KCOEFPO23N000000223,문화시설,문화시설_교육_시니어,드론항공평생교육원,50,제주특별자치도,50130,서귀포시,5013025931,난산리,501303350145,제주특별자치도 서귀포시 성산읍 서성일로 488,제주특별자치도 서귀포시 성산읍 난산리 2619-2,"488 Seoseongil-ro, Seongsan-eup, Seogwipo-si, Jeju-do",5013025931,,5013025931126190002000001,,63632,,33.41709974,126.8412709,공공데이터,-,20231231,20231231
KCOEFPO23N000000224,문화시설,문화시설_교육_시니어,부산평생교육원,26,부산광역시,26110,중구,2611012700,,261103125002,부산광역시 중구 광복중앙로 21 (신창동1가),부산광역시 중구 신창동1가 6-1,"21 Gwangbokjungang-ro, Jung-gu, Busan",2611012700,,2611012700100060001000765,,48948,,35.10128813,129.0306685,공공데이터,-,20231231,20231231
KCOEFPO23N000000225,문화시설,문화시설_교육_시니어,윌문화인재평생교육원,47,경상북도,47190,구미시,4719012200,,471904724753,경상북도 구미시 인동35길 13-4 (인의동),경상북도 구미시 인의동 997-6,"13-4 Indong 35-gil, Gumi-si, Gyeongsangbuk-do",4719012200,,4719012000100120006007206,,39440,,36.0956141,128.4331514,공공데이터,-,20231231,20231231
KCOEFPO23N000000226,문화시설,문화시설_교육_시니어,평생교육원제과점,47,경상북도,47820,청도군,4782025329,원정리,478203350737,경상북도 청도군 청도읍 새마을로 1352,경상북도 청도군 청도읍 원정리 397-54,"1352 Saemaeul-ro, Cheongdo-eup, Cheongdo-gun, Gyeongsangbuk-do",4782025329,,4782025329103970054050688,,38337,,35.65196326,128.7504574,공공데이터,-,20231231,20231231
KCOEFPO23N000000227,문화시설,문화시설_교육_시니어,천주교사제평생교육원,11,서울특별시,11110,종로구,1111016900,,111103005008,서울특별시 종로구 창경궁로 296-12 (혜화동),서울특별시 종로구 혜화동 90-1 카톨릭대학교,"296-12 Changgyeonggung-ro, Jongno-gu, Seoul",1111016900,카톨릭대학교,1111016800100010002031967,,03083,,37.58597639,127.0043558,공공데이터,-,20231231,20231231
KCOEFPO23N000000228,문화시설,문화시설_교육_시니어,곡성청산평생교육원총회신학수양관,46,전라남도,46720,곡성군,4672039031,칠봉리,467203000207,전라남도 곡성군 겸면 곡순로 1780-43,전라남도 곡성군 겸면 칠봉리 463-6,"1780-43 Goksun-ro, Gyeom-myeon, Gokseong-gun, Jeollanam-do",4672039031,,4672039031104630006000001,,57516,,35.25588898,127.181476,공공데이터,-,20231231,20231231
KCOEFPO23N000000229,문화시설,문화시설_교육_시니어,충청남도평생교육원,44,충청남도,44131,천안시 동남구,4413125033,신계리,441313249055,충청남도 천안시 동남구 목천읍 충절로 843,충청남도 천안시 동남구 목천읍 신계리 300-2 충남평생교육원,"843 Chungjeol-ro, Mokcheon-eup, Dongnam-gu, Cheonan-si, Chungcheongnam-do",4413125033,충남평생교육원,4413125033103000002039128,,31233,,36.77146727,127.2058083,공공데이터,-,20231231,20231231
KCOEFPO23N000000230,문화시설,문화시설_교육_시니어,CSY평생교육원,30,대전광역시,30170,서구,3017011200,,301703166019,대전광역시 서구 둔산로 136 (둔산동),대전광역시 서구 둔산동 1451 둔산타워,"136 Dunsan-ro, Seo-gu, Daejeon",3017011200,둔산타워,3017011200114510000021418,,35241,,36.35106843,127.3890538,공공데이터,-,20231231,20231231
KCOEFPO23N000000231,문화시설,문화시설_교육_시니어,제일평생교육원,11,서울특별시,11560,영등포구,1156013300,,115604154249,서울특별시 영등포구 도림로39길 11-8 (대림동),서울특별시 영등포구 대림동 713 대광빌딩,"11-8 Dorim-ro 39-gil, Yeongdeungpo-gu, Seoul",1156013300,대광빌딩,1156013300107130000001903,,07415,,37.49442776,126.8971541,공공데이터,-,20231231,20231231
KCOEFPO23N000000232,문화시설,문화시설_교육_시니어,예능평생교육원,11,서울특별시,11110,종로구,1111018300,,111103100023,서울특별시 종로구 평창문화로 81-5 (평창동),서울특별시 종로구 평창동 156 예능교회,"81-5 Pyeongchangmunhwa-ro, Jongno-gu, Seoul",1111018300,예능교회,1111018300101560000023815,,03009,,37.60716603,126.9695568,공공데이터,-,20231231,20231231
KCOEFPO23N000000233,문화시설,문화시설_교육_시니어,와이즈평생교육원,51,강원특별자치도,51110,춘천시,5111012400,,511103218042,강원특별자치도 춘천시 퇴계로 207-1 (석사동),강원특별자치도 춘천시 석사동 796-12,"207-1 Toegye-ro, Chuncheon-si, Gangwon-do",5111012400,,4211012400107960012016817,,24390,,37.85673036,127.7418676,공공데이터,-,20231231,20231231
KCOEFPO23N000000234,문화시설,문화시설_교육_시니어,민들레평생교육원,41,경기도,41500,이천시,4150010100,,415003207036,경기도 이천시 애련정로 111 (창전동),경기도 이천시 창전동 461-16,"111 Aeryeonjeong-ro, Icheon-si, Gyeonggi-do",4150010100,,4150010100104610017010858,,17370,,37.28041063,127.4500376,공공데이터,-,20231231,20231231
KCOEFPO23N000000235,문화시설,문화시설_교육_시니어,한길평생교육원,48,경상남도,48250,김해시,4825010800,,482503335013,경상남도 김해시 내외중앙로 72 (내동),경상남도 김해시 내동 1143-3,"72 Naeoejungang-ro, Gimhae-si, Gyeongsangnam-do",4825010800,,4825010800111430003088916,,50948,,35.23619031,128.8673236,공공데이터,-,20231231,20231231
KCOEFPO23N000000236,문화시설,문화시설_교육_시니어,선유평생교육원,48,경상남도,48170,진주시,4817012500,,481704796851,경상남도 진주시 신안들말길26번길 8 (신안동),경상남도 진주시 신안동 468-2,"8 Sinandeulmal-gil 26beon-gil, Jinju-si, Gyeongsangnam-do",4817012500,,4817012500104680002212967,,52695,,35.17879533,128.0692947,공공데이터,-,20231231,20231231
KCOEFPO23N000000237,문화시설,문화시설_교육_시니어,가고파평생교육원,48,경상남도,48127,창원시 마산회원구,4812710500,,481273330018,경상남도 창원시 마산회원구 양덕로 163 (양덕동),경상남도 창원시 마산회원구 양덕동 65-2 명덕빌딩,"163 Yangdeok-ro, Masanhoewon-gu, Changwon-si, Gyeongsangnam-do",4812710500,명덕빌딩,4812710500100650002013890,,51363,,35.23258354,128.5823255,공공데이터,-,20231231,20231231
KCOEFPO23N000000238,문화시설,문화시설_교육_시니어,능력개발평생교육원,47,경상북도,47290,경산시,4729010900,,472904739462,경상북도 경산시 성암로7길 13 (옥산동),경상북도 경산시 옥산동 434-2 한국미술협회경산지부,"13 Seongam-ro 7-gil, Gyeongsan-si, Gyeongsangbuk-do",4729010900,한국미술협회경산지부,4729010900104340002041912,,38671,,35.82357881,128.7205673,공공데이터,-,20231231,20231231
KCOEFPO23N000000239,문화시설,문화시설_교육_시니어,서원평생교육원다산센터,47,경상북도,47830,고령군,4783034031,평리리,478304760299,경상북도 고령군 다산면 평리1길 6,경상북도 고령군 다산면 평리리 272-9,"6 Pyeongni 1-gil, Dasan-myeon, Goryeong-gun, Gyeongsangbuk-do",4783034031,,4783034031102720009007841,,40103,,35.82477878,128.4546465,공공데이터,-,20231231,20231231
KCOEFPO23N000000240,문화시설,문화시설_교육_시니어,서원평생교육원,47,경상북도,47830,고령군,4783034031,평리리,478304760299,경상북도 고령군 다산면 평리1길 6,경상북도 고령군 다산면 평리리 272-9,"6 Pyeongni 1-gil, Dasan-myeon, Goryeong-gun, Gyeongsangbuk-do",4783034031,,4783034031102720009007841,,40103,,35.82477878,128.4546465,공공데이터,-,20231231,20231231
KCOEFPO23N000000241,문화시설,문화시설_교육_시니어,무등예술종합평생교육원,29,광주광역시,29170,북구,2917011400,,291703162059,"광주광역시 북구 월동로 28 (두암동, 무등파크맨션)",광주광역시 북구 두암동 63-1 무등파크맨션,"28 Woldong-ro, Buk-gu, Gwangju",2917011400,무등파크맨션,2917011400100630001042651,,61153,,35.17355787,126.9364104,공공데이터,-,20231231,20231231
KCOEFPO23N000000242,문화시설,문화시설_교육_시니어,융합인재개발평생교육원,29,광주광역시,29140,서구,2914012000,,291403160023,광주광역시 서구 상무중앙로 95 (치평동),광주광역시 서구 치평동 1185-5,"95 Sangmujungang-ro, Seo-gu, Gwangju",2914012000,,2914012000111850005000001,,61950,,35.1554919,126.8477683,공공데이터,-,20231231,20231231
KCOEFPO23N000000243,문화시설,문화시설_교육_시니어,서원평생교육원달성센터,27,대구광역시,27710,달성군,2771025327,남리,277104244139,대구광역시 달성군 논공읍 논공로9길 27,대구광역시 달성군 논공읍 남리 1067,"27 Nongong-ro 9-gil, Nongong-eup, Dalseong-gun, Daegu",2771025327,,2771025327110670000040950,,42978,,35.73011292,128.4391267,공공데이터,-,20231231,20231231
KCOEFPO23N000000244,문화시설,문화시설_교육_시니어,아인I평생교육원,27,대구광역시,27260,수성구,2726010400,,272604238299,대구광역시 수성구 수성로68길 38 (수성동2가),대구광역시 수성구 수성동2가 57,"38 Suseong-ro 68-gil, Suseong-gu, Daegu",2726010400,,2726010400100570000012802,,42124,,35.8548869,128.61588,공공데이터,-,20231231,20231231
KCOEFPO23N000000245,문화시설,문화시설_교육_시니어,다솜평생교육원,26,부산광역시,26170,동구,2617010200,,261703127001,부산광역시 동구 고관로 79 (수정동),부산광역시 동구 수정동 327-8,"79 Gogwan-ro, Dong-gu, Busan",2617010200,,2617010200103270008002679,,48784,,35.12619468,129.0444886,공공데이터,-,20231231,20231231
